hotel.id: Descending,includes_weekend: Descending,is_cardless: Descending,is_prepaid: Descending,checkin_date: Descending,nights: Descending,number_of_rooms: Descending,hotel.stars: Descending,hotel.type.keyword: Descending,customer.country_code.keyword: Descending,hotel.country_en.keyword: Descending,hotel.city_en.keyword: Descending,customer.platform.keyword: Descending,created_at per day,cancelled: Descending
24946,0,0,0,"July 9, 2017",5,1,5,Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"July 3, 2017",0
647640,1,0,0,"April 15, 2017",1,1,3,Hotel,SA,Qatar,Doha,Chrome,"April 10, 2017",1
14758,1,0,0,"June 24, 2017",3,2,5,Hotel,KW,United Arab Emirates,Abu Dhabi,AndroidApp,"June 5, 2017",0
14338,1,0,0,"July 24, 2017",7,1,5,Hotel,SA,Egypt,Cairo,iPhoneApp,"July 24, 2017",0
20796,0,1,0,"August 21, 2017",1,1,1,Hotel,PS,Jordan,Amman,AndroidApp,"August 21, 2017",1
11272,1,0,0,"July 21, 2017",3,1,4,Hotel,KW,Lebanon,Beirut,iPhoneApp,"June 26, 2017",0
31356,0,1,0,"January 24, 2017",1,2,3,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"January 23, 2017",0
714388,0,1,0,"August 21, 2017",1,1,4,Hotel,JO,Jordan,Amman,iPhoneApp,"August 21, 2017",0
31372,1,0,0,"January 28, 2017",7,1,4,Hotel,SA,Saudi Arabia,Makkah (Mecca),AndroidApp,"January 23, 2017",0
719226,1,0,1,"August 30, 2017",6,1,5,Others,PS,Greece,Rhodes,Chrome,"August 21, 2017",0
23502,0,0,1,"March 15, 2017",2,1,5,Hotel,SA,United Arab Emirates,Dubai,Chrome,"March 6, 2017",0
16346,0,0,0,"May 24, 2017",1,1,5,Hotel,AE,Kuwait,Kuwait City,iPhoneApp,"May 22, 2017",1
38328,1,0,0,"August 5, 2017",5,1,3,Hotel,SA,Saudi Arabia,Riyadh,AndroidApp,"July 17, 2017",1
683404,0,0,0,"August 30, 2017",1,1,4,Others,MM,Indonesia,Palembang,Firefox,"August 28, 2017",0
621754,0,0,0,"September 7, 2017",1,2,3,Hotel,KW,United Arab Emirates,Dubai,AndroidApp,"August 28, 2017",0
250368,0,0,0,"September 20, 2017",2,1,3,Hotel,SA,Philippines,Makati,iPhoneApp,"August 28, 2017",0
744530,1,1,0,"August 19, 2017",3,1,3,Suite,QA,Jordan,Amman,Chrome,"August 14, 2017",0
57114,0,0,0,"June 25, 2017",3,1,3,Hotel,SA,Kuwait,Kuwait City,iPhoneApp,"June 12, 2017",1
822672,0,0,0,"June 8, 2017",1,1,0,Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"June 5, 2017",0
684314,1,0,0,"March 14, 2017",4,1,3,Others,AE,United Arab Emirates,Ajman,AndroidApp,"March 13, 2017",0
17548,0,0,0,"January 31, 2017",1,2,4,Hotel,QA,Qatar,Doha,Chrome,"January 30, 2017",0
822874,0,0,0,"August 24, 2017",1,1,4,Apart Hotel,SA,Saudi Arabia,Riyadh,iPhoneApp,"August 21, 2017",1
36186,0,0,0,"June 18, 2017",1,1,2,Hotel,SA,Saudi Arabia,Riyadh,AndroidApp,"June 12, 2017",0
874298,1,1,0,"June 9, 2017",1,1,0,Apartment,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"June 5, 2017",1
14910,1,1,0,"February 24, 2017",1,1,4,Hotel,SA,Saudi Arabia,Al Khobar,iPhoneApp,"February 20, 2017",0
744392,0,1,0,"July 2, 2017",3,1,3,Hotel,SA,Saudi Arabia,Al Khobar,iPhoneApp,"June 12, 2017",1
657358,1,0,0,"May 5, 2017",1,1,2,Hotel,PS,United States,Hallettsville,AndroidApp,"May 1, 2017",0
17156,1,0,0,"June 24, 2017",4,1,5,Apart Hotel,SA,Bahrain,Manama,iPhoneApp,"June 19, 2017",1
737404,0,0,0,"June 12, 2017",1,1,3,Others,SA,Kuwait,Salmiyah,iPhoneApp,"June 12, 2017",0
25948,0,0,1,"August 7, 2017",1,1,3,Hotel,AE,United Arab Emirates,Dubai,AndroidApp,"August 7, 2017",0
16166,1,0,0,"June 29, 2017",2,1,4,Hotel Resort,KW,Bahrain,Manama,iPhoneApp,"June 26, 2017",0
18004,0,0,0,"January 31, 2017",3,1,5,Apartment,QA,Bahrain,Manama,Chrome,"January 30, 2017",0
45632,1,0,0,"February 27, 2017",6,1,5,Hotel,IQ,United Arab Emirates,Dubai,Chrome,"February 27, 2017",0
18078,0,0,0,"November 15, 2017",1,1,4,Hotel,SA,United Arab Emirates,Dubai,Chrome,"November 13, 2017",0
15934,1,0,0,"March 6, 2017",5,1,5,Hotel Resort,QA,Kuwait,Salmiyah,iPhoneApp,"February 27, 2017",0
1083094,1,0,0,"September 17, 2017",10,1,3,Apart Hotel,IQ,Jordan,Amman,Chrome,"September 11, 2017",0
18136,1,0,0,"October 28, 2017",1,2,4,Hotel,AE,United Arab Emirates,Dubai,Chrome,"October 23, 2017",0
658930,1,0,0,"November 14, 2017",10,1,0,Hotel,TR,Turkey,Istanbul,iPhoneApp,"November 13, 2017",0
223830,1,0,0,"January 28, 2017",5,1,4,Hotel,IL,Germany,Cologne,Chrome,"January 23, 2017",0
207946,1,0,0,"July 28, 2017",3,1,4,Hotel,SA,France,Paris,Chrome,"June 19, 2017",0
704538,0,0,0,"January 31, 2017",1,1,5,Others,SA,Saudi Arabia,Jeddah,Chrome,"January 30, 2017",0
563652,0,0,0,"August 1, 2017",1,1,3,Hotel,SA,Georgia,Tbilisi,iPhoneApp,"July 31, 2017",0
20168,0,0,0,"July 5, 2017",1,2,3,Apart Hotel,SA,Bahrain,Manama,iPhoneApp,"July 3, 2017",0
673610,0,0,0,"August 1, 2017",3,1,3,Hotel,SA,Saudi Arabia,Dammam,iPhoneApp,"July 31, 2017",1
15120,1,0,0,"February 4, 2017",1,2,4,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"January 30, 2017",0
504170,1,0,0,"April 13, 2017",2,2,4,Hotel,SA,Bahrain,Manama,iPhoneApp,"April 10, 2017",0
21046,1,0,0,"March 2, 2017",2,1,5,Hotel,SA,Qatar,Doha,iPhoneApp,"February 27, 2017",0
19484,1,1,0,"February 24, 2017",1,1,3,Hotel,SA,Saudi Arabia,Al Khobar,AndroidApp,"February 20, 2017",1
815240,0,0,0,"July 4, 2017",2,1,0,Suite,SA,Bahrain,Manama,iPhoneApp,"July 3, 2017",0
589702,0,0,0,"July 18, 2017",1,1,0,Hotel,SA,Saudi Arabia,Dammam,iPhoneApp,"July 17, 2017",0
42250,1,0,1,"September 20, 2017",3,1,4,Hotel,AE,Bahrain,Manama,iPhoneApp,"September 4, 2017",0
23724,0,0,0,"February 14, 2017",1,1,4,Hotel,OM,Oman,Muscat,iPhoneApp,"February 13, 2017",0
822658,1,0,0,"March 23, 2017",3,1,0,Apartment,SA,Kuwait,Salmiyah,Chrome,"March 13, 2017",0
481950,1,0,0,"February 28, 2017",5,1,3,Hotel,IQ,Thailand,Bangkok,iPhoneApp,"February 27, 2017",0
315910,0,0,0,"January 17, 2017",1,1,1,Hotel,OM,United Arab Emirates,Dubai,AndroidApp,"January 16, 2017",0
25816,0,0,0,"September 3, 2017",4,2,3,Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"August 28, 2017",0
217376,0,0,0,"August 28, 2017",3,1,2,Apartment,KW,Iceland,Reykjavik,AndroidApp,"August 21, 2017",1
42332,1,0,1,"November 2, 2017",2,1,3,Hotel,SA,Saudi Arabia,Madinah,Chrome,"October 30, 2017",0
756056,1,0,0,"June 9, 2017",1,1,4,Others,SA,Saudi Arabia,Riyadh,iPhoneApp,"June 5, 2017",0
15864,1,0,0,"March 4, 2017",1,1,4,Hotel,IL,Palestine,Bethlehem,Chrome,"February 27, 2017",0
981784,0,0,0,"June 12, 2017",1,1,4,Hotel,SA,Saudi Arabia,Jeddah,AndroidApp,"May 29, 2017",0
23422,0,0,1,"August 24, 2017",1,1,4,Hotel,AE,United Arab Emirates,Dubai,iPhoneApp,"August 21, 2017",0
34576,1,0,0,"September 30, 2017",1,1,3,Hotel,SA,Saudi Arabia,Riyadh,AndroidApp,"September 25, 2017",0
383092,1,0,0,"August 14, 2017",14,1,0,Residence,MA,France,Paris,Chrome,"August 7, 2017",1
14538,0,0,0,"April 11, 2017",1,2,3,Hotel,AE,United Arab Emirates,Dubai,iPhoneApp,"April 10, 2017",1
15212,1,0,1,"October 20, 2017",1,1,5,Hotel,AE,United Arab Emirates,Abu Dhabi,iPhoneApp,"October 16, 2017",0
32924,1,0,1,"September 1, 2017",2,1,4,Hotel,SA,Turkey,Trabzon,iPhoneApp,"July 24, 2017",0
822670,1,1,0,"February 9, 2017",2,1,0,Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"February 6, 2017",0
874278,0,1,0,"July 25, 2017",1,1,0,Suite,SA,Saudi Arabia,Jeddah,iPhoneApp,"July 17, 2017",0
57556,1,0,0,"July 8, 2017",1,1,0,Hotel,SA,Saudi Arabia,Riyadh,iPhoneApp,"July 3, 2017",0
1064986,0,0,0,"June 6, 2017",1,1,3,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"June 5, 2017",0
31730,0,1,0,"March 20, 2017",1,1,4,Hotel,SA,Saudi Arabia,Al Khobar,AndroidApp,"March 20, 2017",0
822970,1,0,0,"September 2, 2017",1,1,0,Apartment,SA,Saudi Arabia,Jeddah,iPhoneApp,"August 28, 2017",0
45418,0,0,0,"June 26, 2017",1,1,5,Hotel,SA,Saudi Arabia,Riyadh,iPhoneApp,"June 19, 2017",1
362886,0,0,0,"July 31, 2017",1,1,3,Hotel,OM,Thailand,Bangkok,iPhoneApp,"July 24, 2017",1
1072936,1,0,0,"June 23, 2017",2,1,3,Apart Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"June 5, 2017",1
722500,0,0,0,"June 26, 2017",3,1,4,Others,SA,Bahrain,Manama,Chrome,"June 19, 2017",0
42330,0,0,0,"October 15, 2017",2,1,3,Hotel,SA,Saudi Arabia,Madinah,AndroidApp,"October 2, 2017",0
806234,1,0,0,"June 20, 2017",4,1,2,Others,SA,Saudi Arabia,Makkah (Mecca),AndroidApp,"June 12, 2017",0
212274,1,0,0,"May 26, 2017",5,1,3,Hotel Resort,PS,Mexico,Cancun,Chrome,"May 22, 2017",0
30946,1,1,0,"March 11, 2017",1,1,4,Hotel,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"March 6, 2017",1
341754,1,0,0,"August 19, 2017",10,3,3,Hotel,AE,Switzerland,Geneva,iPhoneApp,"August 7, 2017",1
27032,1,0,0,"April 6, 2017",5,2,4,Hotel,AE,Egypt,Cairo,Chrome,"April 3, 2017",0
42248,0,0,0,"June 25, 2017",2,1,3,Apart Hotel,SA,Bahrain,Manama,iPhoneApp,"June 19, 2017",0
45438,0,0,0,"October 25, 2017",2,1,4,Apartment,SA,Saudi Arabia,Riyadh,iPhoneApp,"October 16, 2017",0
18146,1,0,0,"May 3, 2017",3,1,4,Hotel,KW,United Arab Emirates,Dubai,iPhoneApp,"April 24, 2017",0
757348,0,0,0,"August 28, 2017",1,1,3,Others,SA,Saudi Arabia,Taif,AndroidApp,"August 14, 2017",0
21908,1,0,0,"March 27, 2017",5,1,4,Hotel,SA,United Arab Emirates,Dubai,Chrome,"February 27, 2017",1
42346,1,0,0,"March 9, 2017",2,1,4,Hotel,SA,Saudi Arabia,Madinah,AndroidApp,"February 27, 2017",1
319792,1,0,0,"July 30, 2017",7,1,4,Hotel,QA,Turkey,Istanbul,Chrome,"July 17, 2017",0
57516,1,0,0,"July 22, 2017",1,1,0,Hotel,SA,Saudi Arabia,Riyadh,AndroidApp,"July 17, 2017",0
822718,1,1,0,"December 2, 2017",2,1,4,Apart Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"November 27, 2017",0
640282,1,0,0,"August 17, 2017",2,1,3,Hotel,OM,United Arab Emirates,Sharjah,iPhoneApp,"August 14, 2017",0
23726,0,0,0,"August 23, 2017",2,1,1,Hotel,BH,Oman,Muscat,Safari,"August 21, 2017",0
737404,1,0,0,"September 2, 2017",2,2,3,Others,SA,Kuwait,Salmiyah,AndroidApp,"August 28, 2017",0
822712,0,0,0,"August 13, 2017",1,1,0,Apartment,SA,Turkey,Kartepe,iPhoneApp,"July 24, 2017",1
23044,0,0,0,"March 6, 2017",2,2,5,Hotel,SA,Egypt,Cairo,Chrome,"February 27, 2017",1
369392,1,0,0,"January 6, 2017",1,1,3,Hotel,SA,Thailand,Pattaya,iPhoneApp,"January 2, 2017",0
55704,1,0,0,"August 24, 2017",3,1,4,Hotel,QA,Qatar,Doha,iPhoneApp,"August 21, 2017",0
820968,1,0,0,"March 30, 2017",2,1,3,Apart Hotel,SA,Saudi Arabia,Jeddah,Chrome,"March 26, 2017",0
1006488,0,0,0,"September 6, 2017",1,1,2,Apart Hotel,SA,Saudi Arabia,Al Baha,Chrome,"September 4, 2017",0
24382,0,0,0,"January 16, 2018",3,1,5,Hotel Resort,SA,United Arab Emirates,Dubai,iPhoneApp,"December 25, 2017",0
787904,1,0,0,"May 19, 2017",2,1,4,Others,SA,United Arab Emirates,Dubai,Chrome,"May 15, 2017",0
874314,1,1,0,"September 2, 2017",1,1,4,Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"August 28, 2017",0
19562,1,0,0,"January 28, 2017",2,1,4,Hotel Resort,SA,Bahrain,Manama,iPhoneApp,"January 23, 2017",0
248694,1,0,1,"September 13, 2017",3,1,4,Hotel,SA,United Arab Emirates,Dubai,iPhoneApp,"September 11, 2017",0
979518,1,0,0,"August 25, 2017",3,1,5,Hotel,LY,Tunisia,Sousse,Chrome,"August 21, 2017",0
705042,1,0,0,"May 19, 2017",8,1,2,Others,PS,Germany,Ratingen,Chrome,"May 1, 2017",1
350186,1,0,0,"March 31, 2017",1,1,3,Apartment,AE,United Arab Emirates,Abu Dhabi,AndroidApp,"March 26, 2017",0
18360,1,0,0,"September 30, 2017",4,1,4,Hotel,SA,Saudi Arabia,Riyadh,AndroidApp,"September 25, 2017",0
874306,1,1,0,"June 9, 2017",5,1,0,Apartment,SA,Saudi Arabia,Makkah (Mecca),iPhoneApp,"June 5, 2017",0
202310,1,0,0,"July 27, 2017",10,1,3,Hotel,SA,France,Paris,iPhoneApp,"June 19, 2017",1
248254,0,0,0,"May 25, 2017",1,1,1,Hotel,AE,United Arab Emirates,Abu Dhabi,UNKNOWN,"May 22, 2017",0
32778,0,1,0,"March 5, 2017",2,1,4,Hotel,SA,Saudi Arabia,Makkah (Mecca),AndroidOS,"February 27, 2017",0
407218,1,0,0,"July 20, 2017",5,1,5,Hotel,QA,Egypt,Sharm el Sheikh,AndroidApp,"February 13, 2017",1
368904,1,0,1,"May 17, 2017",4,1,2,Hotel,SA,Philippines,Boracay Island,iPhoneApp,"March 13, 2017",1
1044882,1,0,0,"October 20, 2017",1,1,4,Hotel,SA,Saudi Arabia,Jeddah,iPhoneApp,"October 16, 2017",0
15108,0,0,0,"October 5, 2017",1,1,5,Hotel,AE,Saudi Arabia,Madinah,AndroidApp,"October 2, 2017",0
55340,1,1,0,"March 16, 2017",2,1,5,Hotel,KW,Qatar,Doha,iPhoneApp,"March 13, 2017",1
822710,0,1,0,"March 22, 2017",1,1,0,Apart Hotel,SA,Saudi Arabia,Yanbu,AndroidApp,"March 20, 2017",0
499510,0,0,1,"March 26, 2017",1,1,3,Hotel,PS,Morocco,Casablanca,Chrome,"March 20, 2017",0
822540,0,0,0,"June 8, 2017",1,1,3,Apartment,SA,Saudi Arabia,Riyadh,iPhoneApp,"June 5, 2017",1
